community_id,name,house_title,district,monthly_rent,area,monthly_rent_per_sqm,listing_count,source,scraped_at
独栋·悦City青年公寓 磨碟沙社区公寓 直租无中介 独门独户 独立阳台 独卫 拎包入住 开间,,独栋·悦City青年公寓 磨碟沙社区公寓 直租无中介 独门独户 独立阳台 独卫 拎包入住 开间,海珠区,999.0,35.0,28.54,1,贝壳租房列表页,2026-05-25T20:57:42.040203
独栋·悦City青年公寓 北山店 特惠首选直租房 拎包入住 送独立网络  民水电 开间,,独栋·悦City青年公寓 北山店 特惠首选直租房 拎包入住 送独立网络  民水电 开间,海珠区,700.0,18.0,38.89,1,贝壳租房列表页,2026-05-25T20:57:42.041543
独栋·元寓. 海珠湿地公园店 免费停车，有车一族强荐，华快出口100米。长租免租优惠 开间,,独栋·元寓. 海珠湿地公园店 免费停车，有车一族强荐，华快出口100米。长租免租优惠 开间,海珠区,2380.0,25.0,95.2,1,贝壳租房列表页,2026-05-25T20:57:42.042866
独栋·木棉公寓· 木棉一店 海珠同创汇创投小镇特价单间  可短租  近大塘沥滘地铁站 开间,,独栋·木棉公寓· 木棉一店 海珠同创汇创投小镇特价单间  可短租  近大塘沥滘地铁站 开间,海珠区,1100.0,25.0,44.0,1,贝壳租房列表页,2026-05-25T20:57:42.044126
GZ2039354217323298816,海珠,整租·翠城花园 1室0厅 东,海珠区,1300.0,12.0,108.33,1,贝壳租房列表页,2026-05-25T20:57:42.044777
独栋·与之城市青年之家 富基广场店 市二宫富基广场阳台大一房一厅 1室1厅,,独栋·与之城市青年之家 富基广场店 市二宫富基广场阳台大一房一厅 1室1厅,海珠区,3000.0,50.0,60.0,1,贝壳租房列表页,2026-05-25T20:57:42.045360
GZ2041090298787921920,海珠,整租·南洲名苑 1室0厅 南,海珠区,1100.0,13.75,80.0,1,贝壳租房列表页,2026-05-25T20:57:42.045906
GZ2144851145867132928,海珠,整租·中海联同福睿府 1室0厅 南,海珠区,1200.0,13.0,92.31,1,贝壳租房列表页,2026-05-25T20:57:42.048824
GZ2147574373748310016,海珠,整租·金玫瑰苑 1室0厅 东,海珠区,800.0,12.0,66.67,1,贝壳租房列表页,2026-05-25T20:57:42.051216
GZ2147593556804501504,海珠,整租·滨江瑞城 1室0厅 南/北,海珠区,850.0,12.0,70.83,1,贝壳租房列表页,2026-05-25T20:57:42.051972
GZ2147607703214620672,海珠,整租·中广大厦 1室0厅 东,海珠区,1200.0,13.79,87.02,1,贝壳租房列表页,2026-05-25T20:57:42.052512
GZ2148660726812639232,海珠,整租·芭堤水岸 1室0厅 东南,海珠区,1600.0,12.0,133.33,1,贝壳租房列表页,2026-05-25T20:57:42.053023
GZ2148679451557232640,海珠,整租·汇美景台 1室0厅 北,海珠区,1700.0,12.0,141.67,1,贝壳租房列表页,2026-05-25T20:57:42.053554
GZ2148669481000370176,海珠,整租·泓景花园 1室1厅 南,海珠区,1100.0,12.0,91.67,1,贝壳租房列表页,2026-05-25T20:57:42.054064
GZ2148735638801743872,海珠,整租·翠城花园 1室0厅 东南,海珠区,1400.0,12.0,116.67,1,贝壳租房列表页,2026-05-25T20:57:42.054657
GZ2148755643924742144,海珠,整租·恒鑫东和湾 1室0厅 南,海珠区,1400.0,11.41,122.7,1,贝壳租房列表页,2026-05-25T20:57:42.055153
GZ2148773703758905344,海珠,整租·泓景花园 1室0厅 北,海珠区,1200.0,12.0,100.0,1,贝壳租房列表页,2026-05-25T20:57:42.055640
GZ2148395139347775488,海珠,整租·富基广场A区 1室0厅 东,海珠区,1200.0,12.0,100.0,1,贝壳租房列表页,2026-05-25T20:57:42.056132
GZ2153034708781367296,海珠,整租·新城国际 1室0厅 东,海珠区,1000.0,12.0,83.33,1,贝壳租房列表页,2026-05-25T20:57:42.056620
