community_id,name,house_title,district,monthly_rent,area,monthly_rent_per_sqm,listing_count,source,scraped_at
GZ2034196492578717696,海珠,整租·光大花园和榕风景 1室0厅 南,海珠区,1000.0,12.0,83.33,1,贝壳租房列表页,2026-05-26T15:07:29.548274
GZ2034206370076557312,海珠,整租·中广大厦 2室1厅 东南,海珠区,6800.0,118.0,57.63,1,贝壳租房列表页,2026-05-26T15:07:29.548894
GZ2117931408927227904,海珠,整租·海印南苑 1室0厅 南,海珠区,2100.0,22.0,95.45,1,贝壳租房列表页,2026-05-26T15:07:29.549492
GZ2118008405028241408,海珠,整租·纺织路(海珠) 1室1厅 东南,海珠区,2700.0,40.0,67.5,1,贝壳租房列表页,2026-05-26T15:07:29.550055
GZ2117983915657396224,海珠,整租·愉景南苑 1室0厅 东,海珠区,1500.0,12.0,125.0,1,贝壳租房列表页,2026-05-26T15:07:29.550629
GZ2118188369212080128,海珠,整租·远安楼 2室1厅 南/北,海珠区,2500.0,60.0,41.67,1,贝壳租房列表页,2026-05-26T15:07:29.551319
GZ2118226106115948544,海珠,整租·赤岗西路横二街8-10号 2室1厅 南,海珠区,2800.0,50.0,56.0,1,贝壳租房列表页,2026-05-26T15:07:29.551883
GZ2118361808061333504,海珠,整租·侨诚花园 2室1厅 东南/南,海珠区,3300.0,61.0,54.1,1,贝壳租房列表页,2026-05-26T15:07:29.552427
GZ2118259389881122816,海珠,整租·前进路(海珠) 2室2厅 南,海珠区,3000.0,76.0,39.47,1,贝壳租房列表页,2026-05-26T15:07:29.552965
GZ2118262260609581056,海珠,整租·赤岗路89号大院 2室1厅 东,海珠区,4000.0,84.0,47.62,1,贝壳租房列表页,2026-05-26T15:07:29.553510
GZ2118538415317188608,海珠,整租·珠江国际公馆 3室1厅 东,海珠区,7600.0,100.0,76.0,1,贝壳租房列表页,2026-05-26T15:07:29.554080
GZ2118565867959615488,海珠,整租·滨江西路 2室1厅 南/北,海珠区,4300.0,91.48,47.0,1,贝壳租房列表页,2026-05-26T15:07:29.554627
GZ2118643233125826560,海珠,整租·荔福路 2室1厅 南,海珠区,3100.0,62.0,50.0,1,贝壳租房列表页,2026-05-26T15:07:29.555158
GZ2118581368492392448,海珠,整租·泓景花园 3室1厅 南,海珠区,12800.0,124.0,103.23,1,贝壳租房列表页,2026-05-26T15:07:29.556045
GZ2118642282419716096,海珠,整租·江南大道中 5室1厅 东/东南,海珠区,6000.0,160.0,37.5,1,贝壳租房列表页,2026-05-26T15:07:29.556673
GZ2118637830694502400,海珠,整租·立新东街小区 1室1厅 南,海珠区,2600.0,39.06,66.56,1,贝壳租房列表页,2026-05-26T15:07:29.557391
GZ2118577482444570624,海珠,整租·中海名都 3室2厅 南,海珠区,6000.0,111.0,54.05,1,贝壳租房列表页,2026-05-26T15:07:29.558018
GZ2118681414676250624,海珠,整租·兰亭御园 3室2厅 东南,海珠区,7500.0,129.0,58.14,1,贝壳租房列表页,2026-05-26T15:07:29.558597
